date,hour,net,upRegulationZeroCoded,upRegulationOneCoded,upRegulationTwoCoded,downRegulationZeroCoded,downRegulationOneCoded,downRegulationTwoCoded,upRegulationDelivered,downRegulationDelivered,system_direction
2019-05-11,20,302.143,1403.051,0,0,0,985.9,0,1287.572,-985.429,Positive
2019-05-11,21,1185.578,2385,0,0,33.333,988.667,0,2206.492,-1020.914,Positive
2019-05-11,22,1142.429,2316,0,0,30.834,993.967,0,2087.23,-944.801,Positive
2019-05-11,23,545.604,1760.667,0,0,0,1108.833,0,1618.217,-1072.613,Positive
2019-05-12,0,327.595,2445.75,0,0,13.5,1108.483,0,1403.92,-1076.325,Positive
2019-05-12,1,533.452,2665.266,0,0,0,1039,0,1572.45,-1038.998,Positive
2019-05-12,2,778.023,2849.35,0,0,0,1039,0,1817.023,-1039,Positive
2019-05-12,3,1062.574,3211.334,0,0,67.5,1039,0,2169.074,-1106.5,Positive
2019-05-12,4,947.828,3112.483,0,0,0,985,0,1932.828,-985,Positive
2019-05-12,5,-1163.211,354.233,0,0,480.833,1034,0,342.87,-1506.081,Negative
2019-05-12,6,-2169.167,0,35.833,0,2051.45,151,0,29.833,-2199,Negative
2019-05-12,7,-2772.001,0,320.832,0,2965.3,164.333,0,314.832,-3086.833,Negative
2019-05-12,8,-3119.005,0,264.167,0,3105.75,515.333,0,256.167,-3375.172,Negative
2019-05-12,9,-3992.865,0,0,0,4275.932,230.667,0,0,-3992.865,Negative
2019-05-12,10,-3175.799,0,0,0,3363.483,259,0,0,-3175.799,Negative
2019-05-12,11,-1444.011,0,1786,0,2257.667,603,0,997.93,-2441.941,Negative
2019-05-12,12,-904.709,0,1779,0,2715,255,0,1697.74,-2602.449,Negative
2019-05-12,13,-962.197,0,1779,0,2623,255,0,1748.19,-2710.387,Negative
2019-05-12,14,-905.424,0,1779,0,2567,255,0,1743,-2648.424,Negative
2019-05-12,15,-619.624,0,1798,0,2287.467,255,0,1751.749,-2371.373,Negative
2019-05-12,16,-258.609,0,1841,0,2065.616,230.967,0,1802.08,-2060.689,Negative
2019-05-12,17,-120.206,37.867,1156.601,0,466,976,0,1152.338,-1272.544,Negative
2019-05-12,18,-591.493,594.468,0,0,290.283,917.2,0,521.568,-1113.061,Negative
2019-05-12,19,-107.073,1317,0,0,0,923.366,0,809.45,-916.523,Negative
2019-05-12,20,-334.265,790,0,0,0,1103.55,0,758.064,-1092.329,Negative
2019-05-12,21,-505.059,562.333,0,0,112.5,929,0,530.441,-1035.5,Negative
2019-05-12,22,-977.899,16.1,0,0,0,1024,0,16.1,-993.999,Negative
2019-05-12,23,-1046.198,0,0,0,0,1048.6,0,0,-1046.198,Negative
2019-05-13,0,-357.014,1599.732,0,0,0,1029.867,0,672.593,-1029.607,Negative
2019-05-13,1,434.366,5083.334,0,0,46.5,1133.3,0,1611.649,-1177.283,Positive
2019-05-13,2,430.496,3884.5,0,0,0,979,0,1409.496,-979,Positive
2019-05-13,3,226.317,2489.849,0,0,75.25,909.083,0,1210.65,-984.333,Positive
2019-05-13,4,-409.574,568.249,0,0,43.2,905,0,508.142,-917.716,Negative
2019-05-13,5,-1618.636,0,0,0,971.5,905,0,0,-1618.636,Negative
2019-05-13,6,-2532.464,0,0,0,2710.6,156,0,0,-2532.464,Negative
2019-05-13,7,-1532.841,0,212,0,1706.767,171,0,149,-1681.841,Negative
2019-05-13,8,982.41,463.167,3115,0,361.466,1020.05,0,2230.447,-1248.037,Positive
2019-05-13,9,1170.662,0,4376,0,1828.681,300,0,3107.435,-1936.773,Positive
2019-05-13,10,1191.646,0,4425,0,2653,171.167,0,3814.295,-2622.649,Positive
2019-05-13,11,958.63,0,4450,0,3134.1,140,0,3986.179,-3027.549,Positive
2019-05-13,12,599.227,0,4671,0,3925.167,30,0,4142.992,-3543.765,Positive
2019-05-13,13,169.48,0,4473,0,4097.067,177.333,0,4026.362,-3856.882,Positive
2019-05-13,14,169.752,0,4649.299,0,4387.75,293.667,0,4154.157,-3984.405,Positive
2019-05-13,15,133.12,0,4834,0,4544.75,338,0,4344.76,-4211.64,Positive
2019-05-13,16,200.657,0,4777.333,0,4487.417,50,0,4315.373,-4114.716,Positive
2019-05-13,17,238.498,0,4306,0,4068,32.5,0,3867.37,-3628.872,Positive
2019-05-13,18,15.605,0,3828.033,0,3908.5,22,0,3512.083,-3496.478,Neutral
2019-05-13,19,271.196,0,3520.667,0,3292.818,22,0,3279.157,-3007.961,Positive
2019-05-13,20,-370.005,66.667,2637.6,0,3305.6,22,0,2394.597,-2764.602,Negative
2019-05-13,21,1350.743,0,3020,0,4,1632.367,0,2928.16,-1577.417,Positive
2019-05-13,22,1359.974,72.151,2951.999,0,204.101,1376.716,0,2839.203,-1479.229,Positive
2019-05-13,23,936.969,0,4119.333,0,1395.266,1692,0,3916.973,-2980.004,Positive
2019-05-14,0,472.255,0,4136,0,3699.334,161.767,0,3882.772,-3410.517,Positive
2019-05-14,1,40.278,0,3543.2,0,3736,124,0,3348.74,-3308.462,Neutral
2019-05-14,2,-392.506,0,1321.901,0,1912.184,22,0,1093.85,-1486.356,Negative
2019-05-14,3,-405.749,80.5,516.083,0,1102,37,0,499.211,-904.96,Negative
2019-05-14,4,-154.939,0,1068.017,0,1127.6,82,0,901.561,-1056.5,Negative
2019-05-14,5,-613.716,128.25,377.783,0,798.75,368.783,0,446.651,-1060.367,Negative
2019-05-14,6,-1063.583,347.833,0,0,0,1336.334,0,261.94,-1325.523,Negative
2019-05-14,7,-335.222,1568.465,55,0,0,1425,0,1089.718,-1424.94,Negative
2019-05-14,8,1623.019,534.733,3492.768,0,261.199,1316.184,0,3176.456,-1553.437,Positive
2019-05-14,9,1022.157,0,9837,0,3838.299,228.1,0,4594.78,-3572.623,Positive
2019-05-14,10,596.367,0,9862,0,4496,172,0,4676.68,-4080.313,Positive
2019-05-14,11,824.472,0,9491,0,4423.833,172,0,4807.31,-3982.838,Positive
2019-05-14,12,195.829,0,9127.8,0,5279.733,22,0,4893.5,-4697.671,Positive
2019-05-14,13,336.185,0,9220,0,5200.333,60.817,0,5039.177,-4702.992,Positive
2019-05-14,14,1176.727,0,9301.1,0,4352.334,62.167,0,5084.098,-3907.371,Positive
2019-05-14,15,1379.002,0,9320,0,4261.5,123,0,5080.557,-3701.555,Positive
2019-05-14,16,744.193,0,9473,0,4699.267,0,0,4758.238,-4014.045,Positive
2019-05-14,17,535.249,0,9226.5,0,4447.5,0,0,4438.457,-3903.208,Positive
2019-05-14,18,845.125,5.25,8623.867,0,3522.666,0,0,3867.331,-3022.206,Positive
2019-05-14,19,741.834,0,7787,0,2252,520,0,3013.147,-2271.313,Positive
2019-05-14,20,120.323,0,6167.583,0,2407.783,540,0,2590.713,-2470.39,Positive
2019-05-14,21,823.473,0,3225,0,780.883,1137,0,2666.714,-1843.241,Positive
2019-05-14,22,1057.372,0,3158,0,785.383,1093.5,0,2835.249,-1777.877,Positive
2019-05-14,23,1144.285,0,3479.883,0,1640,510,0,3125.93,-1981.645,Positive
2019-05-15,0,359.132,237.667,2842.65,0,1824.833,810,0,2643.335,-2284.203,Positive
2019-05-15,1,-306.096,0,1823,0,1533.6,586,0,1606.065,-1912.161,Negative
2019-05-15,2,-399.127,45.834,1201,0,1072,549,0,1029.334,-1428.461,Negative
2019-05-15,3,253.549,3720.3,0,0,0,1583,0,1703,-1449.451,Positive
2019-05-15,4,-101.768,1938.666,0,0,0,1655.784,0,1518.006,-1619.774,Negative
2019-05-15,5,116.227,2018.667,0,0,0,1722.233,0,1819.59,-1703.363,Positive
2019-05-15,6,-763.413,0,1295,0,1511.734,274.4,0,1007.96,-1771.373,Negative
2019-05-15,7,771.547,2123.584,849.732,0,1270.667,312.067,0,2339.6,-1568.053,Positive
2019-05-15,8,269.961,20.833,3775.75,0,3334.933,208,0,3307.21,-3037.249,Positive
2019-05-15,9,289.299,0,4544,0,3911.5,297.4,0,4321.921,-4032.622,Positive
2019-05-15,10,-159.654,0,4376,0,4417.101,211.717,0,4210.467,-4370.121,Negative
2019-05-15,11,261.077,0,5383.833,0,4174,481.667,0,4718.051,-4456.974,Positive
2019-05-15,12,518.862,0,6097,0,4775.483,253,0,5327.506,-4808.644,Positive
2019-05-15,13,385.652,0,5788.534,0,5000,359.9,0,5450.712,-5065.06,Positive
2019-05-15,14,245.709,0,5370,0,4766,340,0,5085.239,-4839.53,Positive
2019-05-15,15,514.859,0,5480,0,4589,340,0,5202.872,-4688.013,Positive
2019-05-15,16,270.596,0,5257.75,0,5182,57.85,0,4984.33,-4713.734,Positive
2019-05-15,17,359.26,0,4855,0,4783.017,0,0,4636.3,-4277.04,Positive
2019-05-15,18,450.805,0,4658,0,4337,0,0,4336.93,-3886.125,Positive
2019-05-15,19,389.108,0,4079,0,3788.449,0,0,3823.581,-3434.473,Positive
2019-05-15,20,220.472,0,3374,0,2517.5,499.5,0,3211.402,-2990.93,Positive
2019-05-15,21,647.768,0,3351.5,0,1526,1014,0,3103.43,-2455.662,Positive
2019-05-15,22,1116.514,28,3796.267,0,1436,1270.5,0,3712.057,-2595.543,Positive
2019-05-15,23,1259.14,0,4005,0,1046,1306.5,0,3547.95,-2288.81,Positive
2019-05-16,0,1022.952,0,3608,0,849,1532,0,3403.952,-2381,Positive
2019-05-16,1,499.866,66.666,2910.8,0,854,1576,0,2929.866,-2430,Positive
2019-05-16,2,705.87,118.25,2678.333,0,373.134,1658.5,0,2733.23,-2027.36,Positive
2019-05-16,3,868.743,3406.951,0,0,0,1670,0,2538.743,-1670,Positive
2019-05-16,4,16.183,2684,0,0,0,1778.35,0,1794.503,-1778.32,Neutral
2019-05-16,5,-251.663,1951.65,0,0,0,1859,0,1607.267,-1858.93,Negative
2019-05-16,6,-1820.562,0,479,0,1402.333,950,0,436.936,-2257.498,Negative
2019-05-16,7,-364.594,1924.466,380,0,440.167,1847,0,1867.094,-2231.688,Negative
2019-05-16,8,693.845,0,5978,0,3791.417,0,0,4317.811,-3623.966,Positive
2019-05-16,9,955.82,0,6736,0,4446,40,0,5316.578,-4360.758,Positive
2019-05-16,10,782.43,0,6833.334,0,4613.167,321.916,0,5544.894,-4762.464,Positive
2019-05-16,11,660.39,0,6959,0,4953.667,472,0,5761.86,-5101.47,Positive
2019-05-16,12,1164.762,0,7270,0,4753.5,376.633,0,6025.269,-4860.507,Positive
2019-05-16,13,1107.215,0,7189,0,4795.983,471.383,0,6078.92,-4971.705,Positive
2019-05-16,14,2108.502,0,6988,0,3586.217,353,0,5889.23,-3780.728,Positive
2019-05-16,15,3010.227,3632.45,3810,0,626.95,1940,0,5545.12,-2534.893,Positive
2019-05-16,16,1862.867,0,6483,0,1922.783,1567,0,5217.672,-3354.805,Positive
2019-05-16,17,2022.9,0,6249.967,0,1370.867,1736.734,0,4971.017,-2948.117,Positive
2019-05-16,18,2058.436,0,6233,0,1304.9,1655,0,4924.77,-2866.334,Positive
2019-05-16,19,1725.187,0,5020.482,0,1163.5,1516.933,0,4357.422,-2632.235,Positive
2019-05-16,20,1614.305,3463.284,1445.65,0,118.332,2220,0,3941.921,-2327.616,Positive
2019-05-16,21,1647.629,6120.049,486,0,0,2255.333,0,3881.552,-2233.923,Positive
2019-05-16,22,2053.498,5762,0,0,45,2139.35,0,4212.408,-2158.91,Positive
2019-05-16,23,2181.942,5542.784,0,0,21,1952.667,0,4141.489,-1959.547,Positive
2019-05-17,0,1216.787,3146.967,0,0,0,1677.6,0,2876.217,-1659.43,Positive
2019-05-17,1,1316.04,3181,0,0,0,1708,0,3021.49,-1705.45,Positive
2019-05-17,2,1492.708,3449.217,0,0,0,1758,0,3250.658,-1757.95,Positive
2019-05-17,3,1505.186,3519.8,0,0,0,1736,0,3241.156,-1735.97,Positive
2019-05-17,4,1094.22,2982.667,0,0,0,1682.3,0,2775.9,-1681.68,Positive
2019-05-17,5,1425.09,3395,0,0,0,1677,0,3102.02,-1676.93,Positive
2019-05-17,6,189.396,0,1971.366,0,939,810,0,1879.336,-1689.94,Positive
2019-05-17,7,234.67,2469.917,131,0,0,1677,0,1911.6,-1676.93,Positive
2019-05-17,8,2050.858,27.167,4680,0,207.166,1862.334,0,4026.748,-1975.89,Positive
2019-05-17,9,1990.101,0,5671,0,2674.101,655,0,5154.474,-3164.373,Positive
2019-05-17,10,1682.023,0,5460,0,3152,570,0,5086.65,-3404.627,Positive
2019-05-17,11,758.086,0,5315,0,3273.967,1356.733,0,4888.553,-4130.467,Positive
2019-05-17,12,1042.653,0,5445.799,0,3745.267,601,0,5006.559,-3963.906,Positive
2019-05-17,13,-29.031,0,3848.699,0,3388.417,750,0,3603.769,-3632.8,Neutral
2019-05-17,14,1132.24,0,4971.5,0,2997,802,0,4649.38,-3517.14,Positive
2019-05-17,15,858.47,0,5198,0,2879.533,986,0,4556.833,-3698.363,Positive
2019-05-17,16,648.6,0,5274,0,3823.633,803,0,4633.04,-3984.44,Positive
2019-05-17,17,586.412,0,5331,0,4289,689.25,0,4737.24,-4150.828,Positive
2019-05-17,18,211.906,0,5480,0,4892.067,670,0,4930.52,-4718.614,Positive
2019-05-17,19,-175.214,0,4627.601,0,4446.316,670,0,4199.334,-4374.548,Negative
2019-05-17,20,-865.515,0,3090.683,0,2152.5,2084,0,2840.093,-3705.608,Negative
2019-05-17,21,401.187,3008.117,663,0,153.901,3052.25,0,3338.879,-2937.692,Positive
2019-05-17,22,-442.512,2456.5,8,0,18,2861,0,2168.347,-2610.859,Negative
2019-05-17,23,75.114,2320,0,0,10.5,2217,0,2036.393,-1961.279,Positive
2019-05-18,0,753.205,2956.633,0,0,46.667,2133.333,0,2707.005,-1953.8,Positive
2019-05-18,1,732.902,2839.5,0,0,240.667,1775.767,0,2517.56,-1784.658,Positive
2019-05-18,2,614.134,2455.367,0,0,0,1676.85,0,2118.484,-1504.35,Positive
2019-05-18,3,-386.015,244.548,804.75,0,0,1544.2,0,987.185,-1373.2,Negative
2019-05-18,4,674.429,2594.666,333.2,0,73.7,1556.033,0,2116.062,-1441.633,Positive
2019-05-18,5,-764.743,0,1906,0,1687.634,1094.183,0,1680,-2444.743,Negative
2019-05-18,6,-1176.684,0,1981,0,2049,1322.25,0,1734,-2910.684,Negative
2019-05-18,7,-726.946,0,2402.133,0,2129,1202.667,0,2089.033,-2815.979,Negative
2019-05-18,8,397.887,0,4158.8,0,3168.9,487,0,3556.77,-3158.883,Positive
2019-05-18,9,348.976,0,3979.183,0,2905,446,0,3667.976,-3319,Positive
2019-05-18,10,-127.967,0,3824,0,3437.867,300,0,3548.2,-3676.167,Negative
2019-05-18,11,-274.8,0,4192,0,3988,300,0,3887.87,-4162.67,Negative
2019-05-18,12,-342.723,0,4274,0,3964.916,580,0,3929.81,-4272.533,Negative
2019-05-18,13,-406.63,0,4322.667,0,3864,805,0,4018.116,-4424.746,Negative
2019-05-18,14,-71.725,0,4313,0,3604.5,750,0,4060.96,-4132.685,Negative
2019-05-18,15,-45.359,0,4311,0,3554,748,0,4065.488,-4110.847,Neutral
2019-05-18,16,5.738,0,4686.834,0,4022,770,0,4362.906,-4357.168,Neutral
2019-05-18,17,-221.72,0,4086.133,0,3699,770,0,3828.333,-4050.053,Negative
2019-05-18,18,-273.664,1118.433,2211.882,0,1894.048,1747.75,0,3036.894,-3310.558,Negative
2019-05-18,19,1138.465,3633.634,698,0,0,2959.5,0,3874.253,-2735.788,Positive
2019-05-18,20,598.871,1682.819,1809,0,1272.867,1346.5,0,3175.081,-2576.21,Positive
2019-05-18,21,370.166,0,3183.167,0,1959.6,770,0,2951.515,-2581.349,Positive
2019-05-18,22,428.799,0,3044,0,1694.167,770,0,2795.215,-2366.416,Positive
2019-05-18,23,714.51,62,3084.3,0,1735.217,770,0,3126.634,-2412.124,Positive
2019-05-19,0,621.97,186.667,2393.334,0,1278.1,770,0,2511.201,-1889.231,Positive
2019-05-19,1,478.383,2315.901,0,0,124.034,1582,0,2175.301,-1696.918,Positive
2019-05-19,2,530.52,2465,0,0,0,1339.4,0,1869.85,-1339.33,Positive
2019-05-19,3,457.182,1853.099,0,0,0,1213.967,0,1671.099,-1213.917,Positive
2019-05-19,4,-75.934,2437.6,0,0,0,1494.834,0,1416.4,-1492.334,Negative
2019-05-19,5,-1648.592,884.45,0,0,1625.297,648,0,514.617,-2163.209,Negative
2019-05-19,6,-3361.866,0,0,0,2232.4,1310.233,0,0,-3361.866,Negative
2019-05-19,7,-3548.353,0,0,0,2215,1524.5,0,0,-3548.353,Negative
2019-05-19,8,-3241.131,0,0,0,2281,1257.25,0,0,-3241.131,Negative
2019-05-19,9,-3652.564,0,35.233,0,3373.033,717,0,29.233,-3681.797,Negative
2019-05-19,10,-1885.251,0,973,0,2628,577.5,0,890.749,-2776,Negative
2019-05-19,11,-1061.996,0,1708.417,0,2510,311,0,1388.904,-2450.9,Negative
2019-05-19,12,-848.39,0,1733,0,2510,220,0,1504,-2352.39,Negative
2019-05-19,13,-648,0,1723,0,2158,572,0,1697,-2345,Negative
2019-05-19,14,-706.869,0,1649,0,2158,572,0,1638,-2344.869,Negative
2019-05-19,15,-669.233,0,1649,0,2130.333,572,0,1648,-2317.233,Negative
2019-05-19,16,-307.307,0,1649,0,2173.667,220,0,1649,-1956.307,Negative
2019-05-19,17,-319.74,39.75,1151,0,1595.534,220,0,1190.75,-1510.49,Negative
2019-05-19,18,209.743,1818.667,0,0,0,1420,0,1463.243,-1253.5,Positive
2019-05-19,19,781.308,3490.117,0,0,0,1290.25,0,1944.358,-1163.05,Positive
2019-05-19,20,287.47,2305,0,0,0,1211,0,1381.17,-1093.7,Positive
2019-05-19,21,477.15,2607,0,0,76.5,1211,0,1647.15,-1170,Positive
2019-05-19,22,255.683,2747,0,0,0,1636,0,1729.383,-1473.7,Positive
2019-05-19,23,322.267,2455,0,0,0,1690,0,1846.767,-1524.5,Positive
2019-05-20,0,-571.373,1075.5,0,0,207.667,1304.167,0,934.141,-1505.514,Negative
2019-05-20,1,-1079.75,0,0,0,66.75,1013,0,0,-1079.75,Negative
2019-05-20,2,-1013,0,0,0,0,1013,0,0,-1013,Negative
2019-05-20,3,-1013,0,0,0,0,1013,0,0,-1013,Negative
2019-05-20,4,-1041.079,0,0,0,121.035,1013,0,0,-1041.079,Negative
2019-05-20,5,-1989.524,0,0,0,1231.533,1168.1,0,0,-1989.524,Negative
2019-05-20,6,-2695.961,0,0,0,1427,1681,0,0,-2695.961,Negative
2019-05-20,7,-1907.413,0,0,0,1166.232,1289.233,0,0,-1907.413,Negative
2019-05-20,8,749.689,2553.251,753.216,0,128.384,1693,0,2480.373,-1730.684,Positive
2019-05-20,9,727.878,1821.883,3478,0,316.6,2349.5,0,3320.121,-2592.243,Positive
2019-05-20,10,-438.254,0,3594,0,2269.717,2023,0,3493.075,-3931.329,Negative
2019-05-20,11,-733.323,0,3429,0,2565.15,2067.567,0,3328.316,-4061.639,Negative
2019-05-20,12,-1028.11,0,3096,0,3063.967,1402.667,0,3018.72,-4046.83,Negative
2019-05-20,13,-1014.397,0,3526.334,0,3446.5,1386,0,3359.48,-4373.877,Negative
2019-05-20,14,-439.172,0,3807,0,3376,1364,0,3729.214,-4168.386,Negative
2019-05-20,15,-45.421,0,3984.001,0,3315,1356,0,3852.708,-3898.129,Neutral
2019-05-20,16,-166.82,0,4336.25,0,3444.233,1356,0,4207.982,-4374.802,Negative
2019-05-20,17,333.194,0,4388,0,2953,1356,0,4218.919,-3885.725,Positive
2019-05-20,18,131.33,0,4245,0,3118,1356,0,4117.865,-3986.535,Positive
2019-05-20,19,264.294,0,4646,0,3132.667,1041,0,3940.705,-3676.411,Positive
2019-05-20,20,152.821,0,4750,0,3063.5,1037.65,0,3884.753,-3731.932,Positive
2019-05-20,21,314.775,0,4516,0,2849.5,920,0,3715.046,-3400.271,Positive
2019-05-20,22,199.662,0,4567,0,2872,930,0,3744.181,-3544.519,Positive
2019-05-20,23,226.811,0,4324.167,0,2712,930,0,3573.841,-3347.03,Positive
2019-05-21,0,-390.648,0,1061.317,0,1001.413,770.167,0,1034.744,-1425.392,Negative
2019-05-21,1,737.64,2780.516,0,0,13.5,958,0,1679.14,-941.5,Positive
2019-05-21,2,420.65,2664.583,0,0,0,1141.067,0,1531.717,-1111.067,Positive
2019-05-21,3,255.685,2084.051,0,0,0,1243,0,1468.685,-1213,Positive
2019-05-21,4,184.194,1740,0,0,0,1278,0,1432.194,-1248,Positive
2019-05-21,5,-869.349,297.333,0,0,0,1146.65,0,277.301,-1146.65,Negative
2019-05-21,6,-1106.517,0,0,0,0,1107,0,0,-1106.517,Negative
2019-05-21,7,156.012,2305.217,0,0,0,1107,0,1262.559,-1106.547,Positive
2019-05-21,8,664.62,441.084,3570.981,0,825.216,1155.333,0,2632.88,-1968.26,Positive
2019-05-21,9,727.757,19.25,5152,0,2493.284,1109,0,4123.94,-3396.183,Positive
2019-05-21,10,501.916,0,5292,0,2990,1109,0,4353.95,-3852.034,Positive
2019-05-21,11,-297.265,0,5641.1,0,4151,1219,0,4731.491,-5028.756,Negative
2019-05-21,12,-88.733,0,5756.15,0,4108.5,1067,0,4777.272,-4866.005,Negative
2019-05-21,13,376.635,0,6051,0,4169,1067,0,5060.84,-4684.205,Positive
2019-05-21,14,434.422,0,6453,0,4236,1116.5,0,5317.06,-4882.638,Positive
2019-05-21,15,-247.767,0,5767,0,4661,1067,0,4876.966,-5124.733,Negative
2019-05-21,16,-228.038,0,5778,0,4689,1067,0,4939.012,-5167.05,Negative
2019-05-21,17,-217.329,0,5464.6,0,4356,1067,0,4560.5,-4777.829,Negative
2019-05-21,18,-830.243,0,5474,0,4995.5,1067,0,4552.17,-5382.413,Negative
2019-05-21,19,-614.488,0,5065.7,0,4349,1067,0,4236.431,-4850.919,Negative
2019-05-21,20,-1189.793,0,4542,0,4518.766,1013.1,0,3678.799,-4868.592,Negative
2019-05-21,21,-1170.496,0,4142,0,4325.934,920,0,3401.054,-4571.55,Negative
2019-05-21,22,-912.025,0,3893,0,3793,920,0,3185.73,-4097.755,Negative
2019-05-21,23,-457.221,0,3498.734,0,2989.5,876.383,0,2892.282,-3349.503,Negative
2019-05-22,0,-792.254,0,2042.95,0,2459,486,0,1556.476,-2348.73,Negative
2019-05-22,1,411.229,529.467,1334.333,0,906.283,361,0,1459.915,-1048.686,Positive
2019-05-22,2,1154.858,5400.735,0,0,0,634.167,0,1787.925,-633.067,Positive
2019-05-22,3,777.938,4737.834,0,0,0,841,0,1618.938,-841,Positive
2019-05-22,4,702.446,2020.2,0,0,0,957,0,1659.446,-957,Positive
2019-05-22,5,899.112,2305.35,0,0,0,1042,0,1940.612,-1041.5,Positive
2019-05-22,6,-825.47,237.799,100.3,0,381.532,800,0,330.999,-1156.469,Negative
2019-05-22,7,1190.371,2866,0,0,15.05,1175,0,2378.671,-1188.3,Positive
2019-05-22,8,1181.996,80.033,4645.452,0,2094.216,1220,0,3967.869,-2785.873,Positive
2019-05-22,9,1080.633,0,6115.9,0,3971,881.333,0,5190.32,-4109.687,Positive
2019-05-22,10,1515.948,0,6842,0,4030.55,827,0,5951.548,-4435.6,Positive
2019-05-22,11,1238.816,0,7613.5,0,4915,712.083,0,6330.641,-5091.825,Positive
2019-05-22,12,1573.405,0,6509.2,0,4481.5,665,0,6126.707,-4553.302,Positive
2019-05-22,13,1743.051,0,6808.285,0,4793,665,0,6400.691,-4657.64,Positive
2019-05-22,14,1976.702,0,6904,0,4598.5,707,0,6676.235,-4699.533,Positive
2019-05-22,15,944.004,0,6991.667,0,5613.5,825.2,0,6794.487,-5850.483,Positive
2019-05-22,16,478.228,0,6898,0,5934.5,878,0,6592.455,-6114.227,Positive
2019-05-22,17,760.317,0,6588,0,5062.601,1056,0,6288.395,-5528.078,Positive
2019-05-22,18,317.171,0,6296.233,0,5336.132,1056,0,6063.873,-5746.702,Positive
2019-05-22,19,201.767,0,5922,0,5073.833,1056,0,5653.43,-5451.663,Positive
2019-05-22,20,100.477,0,5776.333,0,5018.5,1047.933,0,5524.473,-5423.996,Positive
2019-05-22,21,-396.725,0,5160.001,0,4998,1012,0,5027.538,-5424.263,Negative
2019-05-22,22,-431.183,0,4481.515,0,4289,1012,0,4369.843,-4801.026,Negative
2019-05-22,23,-205.304,0,3821.75,0,3383.034,846.5,0,3747.462,-3952.766,Negative
2019-05-23,0,188.367,0,2004,0,1492.2,555.5,0,1821.344,-1632.977,Positive
2019-05-23,1,643.308,229.167,1555,0,1021,356.333,0,1600.266,-956.958,Positive
2019-05-23,2,836.371,2827.067,0,0,0,560,0,1396.261,-559.89,Positive
2019-05-23,3,29.601,625.733,0,0,0,561.35,0,590.57,-560.969,Neutral
2019-05-23,4,87.863,1056.218,0,0,0,761.333,0,849.076,-761.213,Positive
2019-05-23,5,-275.385,956.617,0,0,57,915,0,641.089,-916.474,Negative
2019-05-23,6,-850.169,78.05,0,0,273.833,774.6,0,75.924,-926.093,Negative
2019-05-23,7,-336.183,825.534,0,0,0,1018.5,0,682.167,-1018.35,Negative
2019-05-23,8,205.455,103,4666.151,0,2153.217,2275.333,0,4000.691,-3795.236,Positive
2019-05-23,9,613.191,0,4836,0,3003,2077.583,0,4590.258,-3977.067,Positive
2019-05-23,10,416.505,0,4770.833,0,3102.201,1944.65,0,4511.939,-4095.434,Positive
2019-05-23,11,1623.408,0,5097.532,0,1573.5,1984,0,4923.887,-3300.479,Positive
2019-05-23,12,1347.508,0,4956,0,1251.316,2294.4,0,4801.354,-3453.846,Positive
2019-05-23,13,2450.519,601.215,4942,0,321.667,2504,0,5275.236,-2824.717,Positive
2019-05-23,14,2857.382,6787,0,0,0,3647.05,0,6504.432,-3647.05,Positive
2019-05-23,15,2575.008,6636,0,0,0,3856,0,6397.708,-3822.7,Positive
2019-05-23,16,2326.219,6529.483,0,0,0,3932,0,6225.819,-3899.6,Positive
2019-05-23,17,2179.878,6254.4,0,0,0,3645.65,0,5788.291,-3608.413,Positive
2019-05-23,18,1613.247,6335,0,0,0,4132,0,5698.297,-4085.05,Positive
2019-05-23,19,1361.868,0,6126,0,1460.584,2872.1,0,5605.99,-4244.122,Positive
2019-05-23,20,1557.866,0,6075,0,1657.983,2839.333,0,5696.987,-4139.121,Positive
2019-05-23,21,777.23,0,5611,0,3214,1918.167,0,5333.961,-4556.731,Positive
2019-05-23,22,811.759,0,4691.651,0,2453,1847,0,4618.572,-3806.813,Positive
2019-05-23,23,82.577,0,3896.5,0,2197,1757,0,3648.624,-3566.047,Positive
2019-05-24,0,210.506,0,1468,0,951,743.133,0,1423.2,-1212.694,Positive
2019-05-24,1,880.213,0,1640.416,0,761,377,0,1591.783,-711.57,Positive
2019-05-24,2,596.056,99.667,1223,0,498,375.2,0,1289.472,-693.416,Positive
2019-05-24,3,758.467,285,1150.933,0,498,300.1,0,1391.833,-633.366,Positive
2019-05-24,4,922.292,2468.014,0,0,0,722.967,0,1643.959,-721.667,Positive
2019-05-24,5,-17.977,1117.584,0,0,27.434,844,0,829.304,-847.281,Neutral
2019-05-24,6,-1127.995,0,0,0,494,847,0,0,-1127.995,Negative
2019-05-24,7,-638.524,572.65,0,0,87.433,1008.033,0,414.475,-1052.999,Negative
2019-05-24,8,-571.343,0,3840.715,0,2180.833,2474.299,0,3201.82,-3773.163,Negative
2019-05-24,9,-423.603,0,4684,0,3282,2688.767,0,4610.596,-5034.199,Negative
2019-05-24,10,-43.103,0,4695,0,3704.6,1878.75,0,4615.127,-4658.23,Neutral
2019-05-24,11,-230.355,0,4935.833,0,3986.334,1882,0,4823.306,-5053.661,Negative
2019-05-24,12,168.007,0,4472,0,2384.333,2382.15,0,4386.41,-4218.403,Positive
2019-05-24,13,-1.728,0,4965.333,0,2029,3380.083,0,4884.869,-4886.597,Neutral
